id_compra,identificador,numero_processo,uasg,modalidade,nome_modalidade,numero_aviso,situacao_aviso,tipo_pregao,tipo_recurso,nome_responsavel,funcao_responsavel,numero_itens,valor_estimado_total,valor_homologado_total,informacoes_gerais,objeto,endereco_entrega_edital,codigo_municipio_uasg,data_abertura_proposta,data_entrega_edital,data_entrega_proposta,data_publicacao,dt_alteracao,pertence14133,fonte
12063205000492020,12063205492020,67230004780202086,120632,5,PREGÃO,492020,Publicado,eletronico,Nacional,MARCELO FERREIRA PASCOAL,Ordenador de Despesas Delegado,24,2376.0,1086.12,,Pregão Eletrônico Aquisição de mater ial para tratamento de água.,"Av. Centenário Alberto Santos Dumont, S/n - Jordão Baixo/PE",25313,2020-09-21,2020-09-03,2020-09-03,2020-09-03,2020-12-21T16:09:06,False,legado
15502205001042020,155022051042020,23536002397202083,155022,5,PREGÃO,1042020,Publicado,eletronico,Nacional,ALBERTO JOSE LOPES DE MENDONCA,Chefe do Setor de Administração,14,,301928.1,Mais informações: (81) 2126 -3939.,"Pregão Eletrônico Registro de preços visando a eventual aquisição de Materiais de N eurocirurgia, com cessão de gerador de radiofre quencia e técnico para o Hospital das Clínicas de Pernambuco Filial Ebserh.",Av. Professor Moraes Rego S/n - Cidade Universitária/PE,25313,2020-09-22,2020-09-03,2020-09-03,2020-09-03,2020-12-16T22:17:10,False,legado
12063205000502020,12063205502020,67230004582202012,120632,5,PREGÃO,502020,Publicado,eletronico,Nacional,MARCELO FERREIRA PASCOAL,Ordenador de Despesas Delegado,49,6675.0,17284.74,,Pregão Eletrônico Serviço de manuten ção em condicionadores de ar.,"Avenida Maria Irene, S/nº - Jordão, Recife - Pe/PE",25313,2020-10-14,2020-10-01,2020-10-01,2020-10-01,2020-12-22T18:13:39,False,legado
15485305000012019,1548530512019,23519004785201973,154853,5,PREGÃO,12019,Publicado,eletronico,Nacional,AMAURI CLEMENTINO DE OLIVEIRA,Pregoeiro,22,51680.0,181682.41,,Pregão Eletrônico Registro de preços para eventual aquisição com instalação de apar elhos condicionadores de ar visando atender às demandas do IFPE Campus Jaboatão dos Guararape s e demais órgãos participantes.,"Avenida Barão de Lucena,251 - Centro/PE",24570,2020-10-14,2020-10-01,2020-10-01,2020-10-01,2021-11-03T14:42:01,False,legado
24013705000062020,2401370562020,01202000074201951,240137,5,PREGÃO,62020,Publicado,eletronico,Nacional,ERICA MONTEIRO LADISLAU,Pregoeira,3,168000.0,187400.0,,"Pregão Eletrônico O objeto da presen te licitação é a escolha da proposta mais vanta josa para a contratação de serviços de manuten ção preventiva e corretiva, com reposição de pe ças, para os equipamentos existentes nos labor atórios do Centro de Tecnologias Estratégicas d o NordesteCETENE, conforme condições, quant idades e exigências estabelecidas neste Edital e seus anexos.","Av. Prof. Luis Freire, 1 - Cidade Universitaria - Cidade Universitária/PE",25313,2020-10-19,2020-10-01,2020-10-01,2020-10-01,2020-11-12T17:01:41,False,legado
09003105000162020,9003105162020,0006913-70.2020  ,90031,5,PREGÃO,162020,Publicado,eletronico,Nacional,MARCELO NOBRE TAVARES,Pregoeiro,2,457900.0,616606.91,,"Pregão Eletrônico Contratação de emp resas especializadas em sistemas fotovoltaicos, para implantar usinas de microgeração de energ ia fotovoltaica, no Edifício Sede do Tribunal R egional Federal da 5ª Região e no Prédio Anexo I ESMAFE.","Av. Cais do Apolo, S/n, Ed. Min. Djaci Falcao - Bairro do Recife - /PE",25313,2020-10-14,2020-10-01,2020-10-01,2020-10-01,2021-03-08T14:14:14,False,legado
16019805000112020,16019805112020,64453006533202010,160198,5,PREGÃO,112020,Publicado,eletronico,Nacional,HELIO DIAS DE ARAUJO,Ordenador de Despesas,26,7095.0,24191.8,,Pregão Eletrônico Aquisição de mater ial de consumo (manutenção de bens imóveis e el étrico) e material permanente para atender as n ecessidades do 7º D Sup.,Rua General Estilac Leal Nº 439 - Cabanga - Recife - /PE,25313,2020-10-14,2020-10-01,2020-10-01,2020-10-01,2021-07-06T11:37:13,False,legado
12063205000702020,12063205702020,67230004584202010,120632,5,PREGÃO,702020,Publicado,eletronico,Nacional,MARCELO FERREIRA PASCOAL,Ordenador de Despesas Delegado,11,1080.0,129.56,,"Pregão Eletrônico Contratação de emp resa especializada para realização de serviço d e controle sanitário integrado no combate a pra gas urbanas (dedetização, desratização, desinse tização, descupinização) e serviço, por m , de remoção de resíduos e desobstrução das caixas d e gordura e destinação final, por meio de veícu lo com sistema a vácuo de extração de resíduos e/ou sistema roto rooter e transporte de dejeto s para estação de tratamento.",Av Armindo Moura - 500 - Boa Viagem - Jordão/PE,25313,2020-10-15,2020-10-02,2020-10-02,2020-10-02,2020-12-22T17:14:15,False,legado
15502205001132020,155022051132020,23536002119201810,155022,5,PREGÃO,1132020,Publicado,eletronico,Nacional,ALBERTO JOSE LOPES DE MENDONCA,Chefe do Setor de Administração,2,5098876.32,5693843.2,Mais informações: (81) 2126 -3939.,"Pregão Eletrônico Contratação de Cen tral de Serviços Service Desk para a Presta ção de serviços técnicos especializados na área das Tecnologias da Informação e Comunicação TIC (hardware e software, inclusos serviços de suporte técnico em LINUX, Windows, Android e Ma c OS), incluída a reposição de peças e/ou compo nentes, sob regime de atendimento 24x7, para at ender ao Parque Computacional do Hospital das C línicas de Pernambuco, filial EBSERH",Av. Professor Moraes Rego S/n - Cidade Universitária/PE,25313,2020-10-27,2020-10-02,2020-10-02,2020-10-02,2020-12-23T14:39:08,False,legado
15518005000282020,15518005282020,23542010092202066,155180,5,PREGÃO,282020,Publicado,eletronico,Nacional,LUCAS SOARES SOUZA,Agente de Licitação,1,,242.5,,Pregão Eletrônico Contratação de Ser viço de Restauração dos Estofados das Poltronas de Acompanhantes do HU-UNIVASF,Av Jose de Sá Maniçoba S/n Centro - /PE,25216,2020-10-26,2020-10-02,2020-10-02,2020-10-02,2020-10-29T11:55:29,False,legado
20020705000132020,20020705132020,1.05.0119/2020-01,200207,5,PREGÃO,132020,Publicado,eletronico,Nacional,RACHEL RODRIGUES WANDERLEY,Pregoeira,61,2977.68,10653.13,,Pregão Eletrônico Aquisição de mater iais de consumo e instrumentais odontológicos a fim de atender ao gabinete odontológico da Pro curadoria Regional da República da 5ª Região.,"Rua Frei Matias Teves, Nº 65 - Ilha do Leite/PE",25313,2020-10-15,2020-10-02,2020-10-02,2020-10-02,2020-10-22T08:01:31,False,legado
24013705000152020,24013705152020,01202000376201929,240137,5,PREGÃO,152020,Publicado,eletronico,Nacional,ERICA MONTEIRO LADISLAU,Pregoeira,1,,347700.0,"Os atendimentos serão de ch amados de 1°, 2° e 3° nível, entendendo-se como TIC todos os processos que envolvem a informát ica,telefonia e telecomunicações.","Pregão Eletrônico Contratação de emp resa para prestação de serviços técnicos especi alizados na área de Tecnologia da Informação e Comunicação (TIC), para operação da infraestru tura de TIC, compreendendo os serviços de monit oramento, sustentação do ambiente computaciona l, suporte aos usuários e apoio técnico à gestã o de TIC do Centro de Tecnologias Estratégicas do Nordeste, através de uma Central de Serviço s (Service Desk), de modo remoto e presencial.","Av. Prof. Luis Freire, 1 - Cidade Universitaria - Cidade Universitária/PE",25313,2020-10-15,2020-10-02,2020-10-02,2020-10-02,2020-10-09T09:38:17,False,legado
15814905000072020,1581490572020,23302000181202027,158149,5,PREGÃO,72020,Publicado,eletronico,Nacional,SILVANIO ANTONIO DE CARVALHO,Equipe de Apoio,37,699.4,3797.24,,"Pregão Eletrônico Aquisição de mater iais e equipamentos para fins de enfrentamento e como medidas de prevenção contra o novo coron avírus, causador da COVID-19 em atendimento aos campi e Reitoria do o Instituto Federal do Ser tão Pernambucano.","Rua Aristarco Lopes,nº 240- Centro - Centro/PE",25216,2020-10-08,2020-10-02,2020-10-02,2020-10-02,2020-12-30T21:53:43,False,legado
78370205000112020,78370205112020,63066002158202021,783702,5,PREGÃO,112020,Publicado,eletronico,Nacional,CASSIO DE SOUZA SANTOS,Ordenador de Despesas,1,15699.96,19442.56,,"Pregão Eletrônico Contratação de lab oratório habilitado na Rede Brasileira de Labor atórios (REBLAS/ANVISA) para ensaio de profici ência relativa a produtos para a saúde, sangues e hemoderivados e/ou análises clínicas soro humano, de acordo com a RDC 12, de 16 de fever eiro de 2012.","Avenida Cruz Cabuga, 1.200 - Santo Amaro/PE",25313,2020-10-15,2020-10-02,2020-10-02,2020-10-02,2020-11-26T14:43:34,False,legado
16020005000172020,16020005172020,64621008160202024,160200,5,PREGÃO,172020,Publicado,eletronico,Nacional,ANTONIO DOUGLAS NEVES SANTOS,Ordenador de Despesas,1,9600.0,13463.76,,Pregão Eletrônico Serviço de recolhi mento de lixo,Av. 17 de Agosto 784 - Casa Forte/PE,25313,2020-10-15,2020-10-02,2020-10-02,2020-10-02,2020-12-28T09:00:54,False,legado
15502205001142020,155022051142020,2353611175202051 ,155022,5,PREGÃO,1142020,Publicado,eletronico,Nacional,ALBERTO JOSE LOPES DE MENDONCA,Chefe de Setor de Administração,52,,1912.64,,Pregão Eletrônico Registro de preços visando a eventual aquisição de Medicamentos C ontrolados e Anestésicos para o Hospital das Cl ínicas de Pernambuco,Av. Professor Moraes Rego S/n - Cidade Universitária/PE,25313,2020-10-16,2020-10-02,2020-10-02,2020-10-02,2020-12-29T10:41:02,False,legado
16019905000182020,16019905182020,64583011325202049,160199,5,PREGÃO,182020,Publicado,eletronico,Nacional,MARIA SANDRA ANDRADE,Ordenadora de Despesas,113,259473.06,4756.8,A descrição válida dos iten s é a mesma que consta no termo de referencia.,"Pregão Eletrônico Registro de Preços para Eventual Aquisição de Antibioticos, Soros e Eletrólitos ComplementarGCALC.","Rua do Hospício, 563 - Boa Vista - Boa Vista/PE",25313,2020-10-15,2020-10-02,2020-10-02,2020-10-02,2021-10-26T14:32:52,False,legado
07001005000532020,7001005532020,0012440-43.2020  ,70010,5,PREGÃO,532020,Publicado,eletronico,Nacional,JOANA D ARC SIMOES DE BARROS,Pregoeira,3,736000.0,118494.38,,"Pregão Eletrônico Registro de Preços para eventual aquisição de solução de seguranç a de redes de computadores composta de equipame ntos e aquisição de subscrição de firewall, de acordo com as especificações constantes do Term o de Referência (ANEXO I) do Edital.","Av. Gov. Agamenon Magalhaes, 1.160 - Graças/PE",25313,2020-10-15,2020-10-02,2020-10-02,2020-10-02,2020-11-25T13:50:15,False,legado
34400205000252020,34400205252020,490/2020-16      ,344002,5,PREGÃO,252020,Publicado,eletronico,Nacional,ALLAN JONES FARIAS DE ARAUJO,Diretor de Planejamento e Administração,2,1798739.04,2355306.75,,"Pregão Eletrônico O objeto da presen te licitação é a escolha da proposta mais vanta josa para a contratação de empresa especializad a para a prestação de serviços continuados e co m dedicação exclusiva de mão de obra para as fu nções de Assistente Administrativo I e Assisten te Administrativo II, visando atender as necess idades da Fundação Joaquim Nabuco, pelo prazo d e 12 (doze meses), conforme condições, quantida des e exigências estabelecidas neste Edital e s eus anexos.","Av. 17 de Agosto, 2187 - Casa_forte - /PE",25313,2020-10-15,2020-10-02,2020-10-02,2020-10-02,2020-11-23T12:04:31,False,legado
15502205001152020,155022051152020,23536001879202016,155022,5,PREGÃO,1152020,Publicado,eletronico,Nacional,ALBERTO JOSE LOPES DE MENDONCA,Chefe de Setor de Administração,28,,72516.76,,Pregão Eletrônico Registro de preços visando a eventual aquisição de Material Médic o Hospitalar Órteses e Próteses para o Hospit al das Clínicas de Pernambuco Filial Ebserh.,Av. Professor Moraes Rego S/n - Cidade Universitária/PE,25313,2020-10-19,2020-10-02,2020-10-02,2020-10-02,2020-12-10T14:14:03,False,legado
16018305000072020,1601830572020,64108007262202031,160183,5,PREGÃO,72020,Publicado,eletronico,Nacional,ERICSON ANTONIO SILVEIRA MACIEL,Ordenador de Despesas,163,2740.0,3397.04,,Pregão Eletrônico Registro de preços para eventual aquisição de medicamentos e mate riais hospitalares descartáveis.,"Av. Cardoso de Sa, S/n - Vila Eduardo/PE",25216,2020-10-19,2020-10-05,2020-10-05,2020-10-05,2020-12-02T12:24:43,False,legado
16020005000182020,16020005182020,64621008219202084,160200,5,PREGÃO,182020,Publicado,eletronico,Nacional,ANTONIO DOUGLAS NEVES SANTOS,Ordenador de Despesas,53,,42552.03,,Pregão Eletrônico Aquisição de Pneus Automotivo,Av. 17 de Agosto 784 - Casa Forte - Casa Forte/PE,25313,2020-10-19,2020-10-05,2020-10-05,2020-10-05,2020-12-29T18:56:20,False,legado
15502205001162020,155022051162020,23536007247202066,155022,5,PREGÃO,1162020,Publicado,eletronico,Nacional,JOAO LUIZ CAVALCANTI MARANHAO DE ALBUQUERQUE,Chefe de Setor de Administração,16,,187169.71,,Pregão Eletrônico Registro de preços visando a eventual aquisição de Equipamentos M édico-Hospitalares e Mobiliário para o Hospital das Clínicas de Pernambuco,Av. Professor Moraes Rego S/n - Cidade Universitária/PE,25313,2020-10-20,2020-10-05,2020-10-05,2020-10-05,2020-12-18T11:36:49,False,legado
16019805000102020,16019805102020,64453006740202066,160198,5,PREGÃO,102020,Publicado,eletronico,Nacional,HELIO DIAS DE ARAUJO,Ordenador de Despesas,303,16218.51,15073.0,,Pregão Eletrônico Aquisição de mater ial de consumo para Programa de Auditoria em Se gurança Alimentar (PASA) para atender as necess idades do 7º D Sup e Unidades Gestoras particip antes (GCALC).,Rua General Estilac Leal Nº 439 - Cabanga - Recife - Cabanga/PE,25313,2020-12-14,2020-12-01,2020-12-01,2020-12-01,2021-12-15T12:10:08,False,legado
19500299000222020,19500299222020,59530000845202010,195002,99,RDC,222020,Publicado,eletronico,Nacional,AURIVALTER CORDEIRO PEREIRA DA SILVA,Superintendente Regional   3a Sr,1,,5440938.67,As obras e os serviços deve rão atender todas as exigências do edital. O ed ital e seus anexos serão disponibilizados no sí tio eletrônico da Codevasf. https://licitacao.c odevasf.gov.br/licitacoes/3a-superintendencia-r egional-petrolina-pe/licitacoes-lei-13-303-2016 / Maiores informações (87) 3866-7722/ 3866-774 2.,"Execução de obras e serviços da 3ª Etap a dos Sistemas de Abastecimento de Água nas com unidades de Vila Nova, Salão, Lagoinha, Mundo N ovo, Piancó, Barriguda, Logradouro, Serrinha, B arrocão, Macaco e Espinheiro nos municípios de Petrolândia e de Tacaratu, área de atuação da 3 ª Superintendência Regional da CODEVASF.","Rua Presidente Dutra, 160 - Centro/PE",25216,2020-12-22,2020-12-01,2020-12-01,2020-12-01,2020-12-22T09:01:25,False,legado
15846499000012020,1584649912020,23295011929202053,158464,99,RDC,12020,Publicado,eletronico,Nacional,JOSE LEONE DE OLIVEIRA JUNIOR,Presidente da Comissão,1,1122604.27,1369029.6,,"Contratação de empresa especializada em engenharia para executar a obra de implantação de acessibilidade, do campus recife, do instit uto federal de ciência e tecnologia de Pernambu co com fornecimento e aplicação de materiais ne cessários e conforme especificações e demais el ementos técnicos constantes no projeto básico e seus anexos",Av Prof. Luiz Freire 500 Bloco A- Leste - Cidade Universitária/PE,25313,2020-12-22,2020-12-01,2020-12-01,2020-12-01,2020-12-30T20:43:55,False,legado
13001605000122020,13001605122020,21002001210202027,130016,5,PREGÃO,122020,Publicado,eletronico,Nacional,BRUNA LINS BEZERRA PORTO,Chefe do Serviço de Compras,130,371.84,66573.14,,"Pregão Eletrônico Aquisições de mate rial de consumo (Produtos Químicos, Biológicos, vidrarias e Materiais Laboratoriais) para supr ir as necessidades do LFSDA-PE.",Rua Dom Manoel de Medeiros S/n - Dois Irmãos/PE,25313,2020-12-11,2020-12-01,2020-12-01,2020-12-01,2021-03-04T07:58:47,False,legado
16019905000482020,16019905482020,64583017923202021,160199,5,PREGÃO,482020,Publicado,eletronico,Nacional,MARIA SANDRA ANDRADE,Ordenadora de Despesas,4,67000.0,146009.48,A descrição válida dos iten s é a mesma que consta no termo de referência.,"Pregão Eletrônico Contratação de ser viços de empresa especializada para prestação d e serviço de pintura em paredes interna e exter na em geral, esquadrais metálicas e de madeira com fornecimento de material.","Rua do Hospício, 563 - Boa Vista - Boa Vista/PE",25313,2020-12-14,2020-12-02,2020-12-02,2020-12-02,2021-02-23T10:47:19,False,legado
25704705000282020,25704705282020,25059000857202037,257047,5,PREGÃO,282020,Publicado,eletronico,Nacional,ANTONIO DE CARVALHO SA,Agente de Saúde Pública,2,,3411.75,,"Pregão Eletrônico Aquisição de equip amentos (dosadores de cloro) para os Sistemas A lternativos Coletivos de Abastecimento de Água SAC e estabelecimentos de saúde das aldeias i ndígenas de Pernambuco, atendendo às necessidad es do DSEI-PE,",Av. Norte Miguel Arraes de Alencar - Macaxeira/PE,25313,2020-12-15,2020-12-02,2020-12-02,2020-12-02,2021-01-15T13:35:22,False,legado
25704705000292020,25704705292020,25059001844202085,257047,5,PREGÃO,292020,Publicado,eletronico,Nacional,ANTONIO DE CARVALHO SA,Agente de Saúde Pública,5,176400.0,0.41,,Pregão Eletrônico Aquisição de fórmu las infantis e suplementos nutricionais para at ender as necessidades dos povos indígenas de Pe rnambuco-DSEI/PE.,Av. Norte Miguel Arraes de Alencar - Macaxeira/PE,25313,2020-12-15,2020-12-02,2020-12-02,2020-12-02,2021-02-03T11:01:42,False,legado
13501205000122020,13501205122020,21198001657202056,135012,5,PREGÃO,122020,Publicado,eletronico,Nacional,NEIDE MEDEIROS GOMES LOPES,Chefe Geral em Exercício,1,216992.64,278237.12,,"Pregão Eletrônico Contratação de Emp resa Especializada para Prestação de Serviços d e Vigilância Armada nas dependências da Embrapa Semiárido(Posto Diurno em Escala 12 x 36 hs/Po sto Noturno em Escala 12 x 36 hs, conforme espe cificações no Termo de Referências).",Br 428 Km 152 S/n Zona Rural Caixa Postal 023 - /PE,25216,2020-12-14,2020-12-02,2020-12-02,2020-12-02,2020-12-30T15:24:58,False,legado
16022505000352020,16022505352020,64361008667202096,160225,5,PREGÃO,352020,Publicado,eletronico,Nacional,MARCOS WAGNER RODRIGUES MONTEIRO,Ordenador de Despesas,10,80920.0,14833.17,Email: licitacao@baadmcurad o.eb.mil.br,Pregão Eletrônico Contratação de ser viços de locação de banheiros químicos e palanq ues,Avenida Professor Luiz Freire N° 198 - Várzea/PE,25313,2020-12-14,2020-12-02,2020-12-02,2020-12-02,2021-09-01T14:25:32,False,legado
16019405000132020,16019405132020,64318065137202071,160194,5,PREGÃO,132020,Publicado,eletronico,Nacional,JAILSON GOMES DA SILVA,Ordenador de Despesas,164,11017.0,587092.44,O descritivo correto é o qu e consta do subitem 1.1. do Termo de Referência .,"Pregão Eletrônico Aquisição de Dispo sitivos Médicos Implantáveis (DMI), para cirurg ias neurológicas e coluna, destinado a suprir n ecessidades das Organizações Militares de Saúde vinculadas à 7ª Região Militar.","Av. Visconde de Sao Leopoldo, 198 - Várzea/PE",25313,2020-12-16,2020-12-02,2020-12-02,2020-12-02,2021-03-17T12:01:55,False,legado
19500205000232020,19500205232020,59500001856202066,195002,5,PREGÃO,232020,Publicado,eletronico,Nacional,AURIVALTER CORDEIRO PEREIRA DA SILVA,Superintendente Regional   3a Sr,1,11198200.0,9776.1919,As empresas deverão atender todas as exigências do edital e seus anexos di sponibilizados no sítio eletrônico da Codevasf. https://licitacao.codevasf.gov.br/licitacoes/3 a-superintendencia-regional-petrolina-pe/pregao -eletronico/editais-publicados-em-2020/ Maiore s informações (87) 3866-7722/ 3866-7742.,"Pregão Eletrônico Fornecimento, tran sporte e instalação de reservatório de acumulaç ão de água, visando o abastecimento de comunida des rurais difusas, localizadas em municípios, no Estado de Pernambuco.","Rua Presidente Dutra, 160 - Centro/PE",25216,2020-12-14,2020-12-02,2020-12-02,2020-12-02,2021-01-27T11:06:56,False,legado
15502205001432020,155022051432020,23536018295202080,155022,5,PREGÃO,1432020,Publicado,eletronico,Nacional,JOAO LUIZ CAVALCANTI MARANHAO DE ALBUQUERQUE,Chefe do Setor de Administração,18,,74748.31,,Pregão Eletrônico Registro de preços visando a eventual aquisição de Aparelhos de A r Condicionado e Desumidificares de Ar para o H ospital das Clínicas de Pernambuco,Av. Professor Moraes Rego S/n - Cidade Universitária/PE,25313,2020-12-15,2020-12-02,2020-12-02,2020-12-02,2020-12-30T13:04:17,False,legado
16019905000492020,16019905492020,64583018097202038,160199,5,PREGÃO,492020,Publicado,eletronico,Nacional,MARIA SANDRA ANDRADE,Ordenadora de Despesas,1,,48857.94,A descrição válida dos iten s é a mesma que consta no termo de referência.,"Pregão Eletrônico Contratação de ser viços de empresa especializada para elaboração de projeto executivo de cabeamento estruturado comtemplando imagem, voz e dados do Hospital Mi litar de Área de Recife.","Rua do Hospício, 563 - Boa Vista - Boa Vista/PE",25313,2020-12-14,2020-12-02,2020-12-02,2020-12-02,2020-12-11T11:26:49,False,legado
13501205000132020,13501205132020,21198002199202072,135012,5,PREGÃO,132020,Publicado,eletronico,Nacional,NEIDE MEDEIROS GOMES LOPES,Chefe Geral em Exercício,4,3420.0,118615.0,,Pregão Eletrônico Formação de Regist ro de Preços para eventual aquisição de EQUIPAM ENTOS DE LABORATORIO para a Embrapa Semiárido,Br 428 Km 152 S/n Zona Rural Caixa Postal 023 - /PE,25216,2020-12-14,2020-12-02,2020-12-02,2020-12-02,2020-12-15T09:54:05,False,legado
15484905000012020,1548490512020,23518009795202049,154849,5,PREGÃO,12020,Publicado,eletronico,Nacional,RITA DE CASSIA NEVES LEITE,"Chefe de Divisão de Compras, Licitações e Contratos",149,13959.0,59946.45,"Qualquer diferença entre a descrição do sistema e a do Edital, prevalecerá a do Edital.","Pregão Eletrônico Registro de preços para futura aquisição de consumíveis de TIC pa ra atender às necessidades do Instituto Federal de Educação, Ciência e Tecnologia de Pernambuc o Campus Cabo de Santo Agostinho e demais par ticipantes.","Rua Sebastião Joventino, S/n - Destilaria Central Presid.vargas - /PE",23574,2020-12-15,2020-12-03,2020-12-03,2020-12-03,2021-11-08T18:44:36,False,legado
16018205000042020,1601820542020,6438030897202089 ,160182,5,PREGÃO,42020,Publicado,eletronico,Nacional,AMILCAR ALDIR AFFONSO NETO,Ordenador de Despesas,4,316575.0,7164.4,,"Pregão Eletrônico O objeto da presen te licitação é a contratação de serviço não con tinuado de limpeza e esgotamento de fossa e red es de esgoto, com a finalidade de compor o Sist ema de Registro de Preços Unificado coordenado pela 7ª Região Militar, com execução mediante o regime de empreitada por preço unitário, visan do atender às necessidades da 7ª Companhia de C omunicações e das Organizações Militares da Gua rnição de Olinda, Recife e Jaboatão dos Guarara pes.","Av. Padre Ibiapina, 300 - Tejipio- Recife - /PE",25313,2020-12-16,2020-12-03,2020-12-03,2020-12-03,2021-06-29T09:23:35,False,legado
