idCompra,numeroControlePNCP,anoCompraPncp,sequencialCompraPncp,orgaoEntidadeCnpj,orgaoSubrogadoCnpj,codigoOrgao,orgaoEntidadeRazaoSocial,orgaoSubrogadoRazaoSocial,orgaoEntidadeEsferaId,orgaoSubrogadoEsferaId,orgaoEntidadePoderId,orgaoSubrogadoPoderId,unidadeOrgaoCodigoUnidade,unidadeSubrogadaCodigoUnidade,unidadeOrgaoNomeUnidade,unidadeSubrogadaNomeUnidade,unidadeOrgaoUfSigla,unidadeSubrogadaUfSigla,unidadeOrgaoMunicipioNome,unidadeSubrogadaMunicipioNome,unidadeOrgaoCodigoIbge,unidadeSubrogadaCodigoIbge,numeroCompra,modalidadeIdPncp,codigoModalidade,modalidadeNome,srp,modoDisputaIdPncp,codigoModoDisputa,amparoLegalCodigoPncp,amparoLegalNome,amparoLegalDescricao,informacaoComplementar,processo,objetoCompra,existeResultado,orcamentoSigilosoCodigo,orcamentoSigilosoDescricao,situacaoCompraIdPncp,situacaoCompraNomePncp,tipoInstrumentoConvocatorioCodigoPncp,tipoInstrumentoConvocatorioNome,modoDisputaNomePncp,valorTotalEstimado,valorTotalHomologado,dataInclusaoPncp,dataAtualizacaoPncp,dataPublicacaoPncp,dataAberturaPropostaPncp,dataEncerramentoPropostaPncp,contratacaoExcluida,fonte
24013706000372023,01263896000164-1-000346/2023,2023,346,01263896000164,,88386,"MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACOES",,F,,E,,240137,,CENTRO DE TECNOLOGIAS ESTRATÉGICAS DO NORDEST,,PE,,RECIFE,,2611606,,00037,8,6,Dispensa,False,5,5,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras","Art. 75º, Inciso II da Lei nº 14.133 de 1º/04/2021.",01202000105202350,Contratação de serviço para confecção e instalação de bancadas em granito.  ,True,1,Compra sem sigilo,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta,Não se aplica,6480.0,6480.0,2023-07-11T18:06:53,2023-07-11T18:06:53,2023-07-11T18:06:53,,,False,14133
98233306001082023,10260222000105-1-000056/2023,2023,56,10260222000105,,60026,MUNICIPIO DE BELO JARDIM,,M,,N,,982333,,PREFEITURA MUNICIPAL DE BELO JARDIM,,PE,,BELO JARDIM,,2601706,,00108,8,6,Dispensa,False,5,5,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras","Conforme supracitado no Objeto, e descrito no Termo de Referência.",70 - Sec. Cultura,"Serviços de Bombeiro Civil para cobertura da 54ª Festa das Marocas, a ser realizada no município de Belo Jardim/PE",True,1,Compra sem sigilo,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta,Não se aplica,10400.0,10400.0,2023-07-11T18:17:36,2023-07-11T18:17:36,2023-07-11T18:17:36,,,False,14133
98233306001092023,10260222000105-1-000057/2023,2023,57,10260222000105,,60026,MUNICIPIO DE BELO JARDIM,,M,,N,,982333,,PREFEITURA MUNICIPAL DE BELO JARDIM,,PE,,BELO JARDIM,,2601706,,00109,8,6,Dispensa,False,5,5,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras","Art. 75º, Inciso II da Lei nº 14.133 de 1º/04/2021.",27/2023,"Prestação de serviço haja vista a necessidade da Secretaria de Educação, Esportes e Tecnologia para realizar o transporte com eficiência e segurança dos estudantes da rede pública de ensino localizado na zona rural de Xucuru, Sítio Mimoso.",True,1,Compra sem sigilo,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta,Não se aplica,18182.94,18182.94,2023-07-12T10:25:50,2023-07-12T10:25:50,2023-07-12T10:25:50,,,False,14133
16022506000322023,00394452000103-1-006318/2023,2023,6318,00394452000103,,44611,COMANDO DO EXERCITO,,F,,E,,160225,,BASE ADMINISTRATIVA DO CURADO - PE,,PE,,RECIFE,,2611606,,00032,8,6,Dispensa,False,4,4,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras",Justifica-se a contratação através da DL tento em vista importância do serviço e a vantagem comprovada pela pesquisa.,64193002716202317,Serviços de Manutenção e conservação de bens imóveis / Serviços de análises e pesquisas científicas.  ,False,1,Compra sem sigilo,1,Divulgada no PNCP,2,Aviso de Contratação Direta,Dispensa Com Disputa,7990.0,,2023-07-12T11:25:54,2023-07-12T11:25:54,2023-07-12T11:25:54,2023-07-12T11:25:52,2023-07-17T07:59:59,False,14133
16017706000222023,00394452000103-1-006321/2023,2023,6321,00394452000103,,44611,COMANDO DO EXERCITO,,F,,E,,160177,,71 BATALHAO DE INFANTARIA MOTORIZADO,,PE,,GARANHUNS,,2606002,,00022,8,6,Dispensa,False,4,4,18,"Lei 14.133/2021, Art. 75, I","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 100.000,00 (cem mil reais), no caso de obras e serviços de engenharia ou de serviços de manutenção de veículos automotores",Não possuir licitação em que se possa contratar empresa para prestação dos serviços.,64107004544202330,"Contratação de empresa especializada das áreas de Engenharia Civil ou de Construção Civil para execução de cobertura do posto de combustível, com emprego de materiais necessários, que irão suprir as necessidades da seção de abastecimento do Pelotão de Manutenção e Transporte, em apoio OP carro pipa e atendendo ao Objetivo estratégico (OE 06), adequar áreas e instalações sob responsabilidade da OM.",True,1,Compra sem sigilo,1,Divulgada no PNCP,2,Aviso de Contratação Direta,Dispensa Com Disputa,27606.42,24500.0,2023-07-12T11:29:19,2023-07-12T11:29:19,2023-07-12T11:29:19,2023-07-12T11:29:17,2023-07-17T07:59:59,False,14133
20020706000242023,26989715000102-1-000410/2023,2023,410,26989715000102,,24182,MINISTERIO PUBLICO DA UNIAO,,F,,E,,200207,,PROCURADORIA REGIONAL DA REPUBLICA-5A.REGIAO,,PE,,RECIFE,,2611606,,00024,8,6,Dispensa,False,4,4,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras",Dispensa de licitação em razão do valor.,1.05.0163/2023-55,"Contratação de empresa especializada para  manutenção corretiva de cadeira odontológica da marca Dabi Atlante, incluindo o fornecimento de placa eletrônica e sua instalação (substituição), no gabinete odontológico da Procuradoria Regional da República da 5ª Região, conforme condições, quantidades e exigências estabelecidas neste Aviso de Dispensa Eletrônica e seus anexos.",True,1,Compra sem sigilo,1,Divulgada no PNCP,2,Aviso de Contratação Direta,Dispensa Com Disputa,2245.0,2199.0,2023-07-12T13:48:32,2023-07-12T13:48:32,2023-07-12T13:48:32,2023-07-12T13:48:31,2023-07-17T07:59:59,False,14133
16019806000212023,00394452000103-1-006339/2023,2023,6339,00394452000103,,44611,COMANDO DO EXERCITO,,F,,E,,160198,,7.DEPOSITO DE SUPRIMENTO,,PE,,RECIFE,,2611606,,00021,8,6,Dispensa,False,4,4,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras",O valor total se enquadra no limite estabelecido pela legislação e necessidade de celeridade no processo de aquisição.,64453003201202318,Aquisição de mobiliários para o Centro de Operações de Suprimento (COS) para a montagem do Centro de Operações (COP) do 7° Depósito de Suprimento (7º D Sup).,True,1,Compra sem sigilo,1,Divulgada no PNCP,2,Aviso de Contratação Direta,Dispensa Com Disputa,13822.1,13641.99,2023-07-12T14:33:30,2023-07-12T14:33:30,2023-07-12T14:33:30,2023-07-12T14:33:28,2023-07-19T07:59:59,False,14133
11321106002912023,00402552000126-1-000181/2023,2023,181,00402552000126,,47201,COMISSAO NACIONAL DE ENERGIA NUCLEAR,,F,,E,,113211,,CENTRO REG. DE CIENCIAS NUCLEARES DO NORDESTE,,PE,,RECIFE,,2611606,,00291,8,6,Dispensa,False,4,4,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras",dentro do limite de dispensa,01351000291202313,"Aquisição de refrigeradores, para atender à área de pesquisa e radiofármacos do Centro Regional de Ciências Nucleares do Nordeste.",True,1,Compra sem sigilo,1,Divulgada no PNCP,2,Aviso de Contratação Direta,Dispensa Com Disputa,54602.36,24300.0,2023-07-12T14:42:21,2023-07-12T14:42:21,2023-07-12T14:42:21,2023-07-12T14:42:19,2023-07-17T07:59:59,False,14133
37304806000022023,03204421000122-1-000055/2023,2023,55,03204421000122,,90939,INST. NAC. COLON. REFORMA AGRARIA - INCRA,,F,,E,,373048,,SUPERINT.ESTADUAL DE PERNAMBUCO-INCRA/SR-03,,PE,,RECIFE,,2611606,,00002,8,6,Dispensa,False,4,4,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras",Devido ao Princípio da celeridade processual e ao Princípio da economia processual. Conforme Despacho SEI 16627651.,54000010897202311,"O objeto da presente dispensa é a escolha da proposta mais vantajosa para a contratação por dispensa de licitação de aquisição e instalação de 16 (dezesseis) baterias, conforme condições, quantidades e exigências estabelecidas neste Aviso de Contratação Direta e seus anexos.",False,1,Compra sem sigilo,1,Divulgada no PNCP,2,Aviso de Contratação Direta,Dispensa Com Disputa,5671.52,,2023-07-12T14:45:07,2023-07-12T14:45:07,2023-07-12T14:45:07,2023-07-12T14:45:06,2023-07-19T07:59:59,False,14133
12063206000282023,00394429000100-1-000641/2023,2023,641,00394429000100,,43849,COMANDO DA AERONAUTICA,,F,,E,,120632,,GRUPAMENTO DE APOIO DE RECIFE,,PE,,RECIFE,,2611606,,00028,8,6,Dispensa,False,4,4,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras","Valor da aquisição é inferior a 57.000,00",67614035734202367,"Aquisição de Impresso multifuncional, conforme especificações pormenorizadas no Termo de Referência (Anexo II)",True,1,Compra sem sigilo,1,Divulgada no PNCP,2,Aviso de Contratação Direta,Dispensa Com Disputa,14000.0,14000.0,2023-07-12T15:06:51,2023-07-12T15:06:51,2023-07-12T15:06:51,2023-07-12T15:06:50,2023-07-17T07:59:59,False,14133
16017906000222023,00394452000103-1-006350/2023,2023,6350,00394452000103,,44611,COMANDO DO EXERCITO,,F,,E,,160179,,3º CENTRO DE GEOINFORMAçãO (3ª CGEO),,PE,,OLINDA,,2609600,,00022,8,6,Dispensa,False,5,5,18,"Lei 14.133/2021, Art. 75, I","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 100.000,00 (cem mil reais), no caso de obras e serviços de engenharia ou de serviços de manutenção de veículos automotores",A urgência em solucionar o problema e evitar danos maiores.,159/23/3CGEO,Contratação  de empresa especializada para executar desobstrução  de poço e reparação nas instalações  dos equipamentos de tratamento de água do 3°Centro de Geoinformação.,True,1,Compra sem sigilo,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta,Não se aplica,50000.0,50000.0,2023-07-12T15:22:46,2023-07-12T15:22:46,2023-07-12T15:22:46,,,False,14133
11321106004972022,00402552000126-1-000332/2022,2022,332,00402552000126,,47201,COMISSAO NACIONAL DE ENERGIA NUCLEAR,,F,,E,,113211,,CENTRO REG. DE CIENCIAS NUCLEARES DO NORDESTE,,PE,,RECIFE,,2611606,,00497,8,6,Dispensa,False,4,4,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras",Serviço contínuo com valor baixo e dentro do limite de dispensa eletrônica.,01351000497202262,"Contratação de serviço de análise de potabilidade da água da Divisão de Produção de Radiofármacos, conforme exigências do termo de referência do aviso de dispensa eletrônica e conforme condições abaixo:        1 Análise bacteriológica (Coliformes totais e Escherichia Coli): 3 amostras por mês durante 12 meses = 36 coletas.   2 Análise físico-química (Cloro): 3 amostras por mês durante 12 meses = 36 coletas.",False,1,Compra sem sigilo,1,Divulgada no PNCP,2,Aviso de Contratação Direta,Dispensa Com Disputa,0.0,,2023-07-12T16:25:10,2023-07-12T16:25:10,2023-07-12T16:25:10,2023-07-12T16:25:09,2023-07-17T09:59:59,False,14133
38945206000132023,09822982000171-1-000013/2023,2023,13,09822982000171,,59925,CONSELHO REGIONAL DE FARMACIA DO ESTADO DE PERNAMBUCO,,F,,E,,389452,,CONSELHO REG. DE FARMACIA DE PERNAMBUCO,,PE,,RECIFE,,2611606,,00013,8,6,Dispensa,False,4,4,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras",Necessidade de contratação de seguro para os veículos do CRF-PE.,013/2023,"Contratação de empresa para prestação de serviços de seguro veicular para o CRF-PE, por um período de 12 (doze) meses.",False,1,Compra sem sigilo,1,Divulgada no PNCP,2,Aviso de Contratação Direta,Dispensa Com Disputa,4063.13,,2023-07-12T16:37:38,2023-07-12T16:37:38,2023-07-12T16:37:38,2023-07-12T16:37:36,2023-07-17T07:59:59,False,14133
78360206000332023,00394502000144-1-004775/2023,2023,4775,00394502000144,,46041,COMANDO DA MARINHA,,F,,E,,783602,,ESCOLA APRENDIZES DE MARINHEIROS/PE,,PE,,OLINDA,,2609600,,00033,8,6,Dispensa,False,5,5,18,"Lei 14.133/2021, Art. 75, I","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 100.000,00 (cem mil reais), no caso de obras e serviços de engenharia ou de serviços de manutenção de veículos automotores","Serviço deverá ser executado com brevidade, devido à demanda existente.",63133001310202351,"Contratação de serviço de Recuperação do Forno Combinado da Fabricante Wictory (Desmontagem, colocação de controlador, parafusos, dois reles e uma válvula solenoide; rebobinamento do motor, revisão da parte elétrica, cabeamento, limpeza, montagem e teste) com a finalidade de implementar variações de preparos das refeições fornecidas nesta Escola, visto o quantitativo de comensais, nas três principais refeições oferecidas não consegue ser atendido apenas com um forno.",True,1,Compra sem sigilo,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta,Não se aplica,6360.0,6360.0,2023-07-12T18:19:27,2023-07-12T18:19:27,2023-07-12T18:19:27,,,False,14133
25442106000512023,33781055000135-1-000622/2023,2023,622,33781055000135,,32319,FUNDACAO OSWALDO CRUZ,,F,,E,,254421,,INSTITUTO AGGEU MAGALHAES - FIOCRUZ/PE,,PE,,RECIFE,,2611606,,00051,8,6,Dispensa,False,5,5,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras","Compra Direta realizada pelo SEINFRA, do Aggeu Magalhães.",25382000155/23-24,Aluguel de equipamento de ultrassom com instalação e todas as manutenções.,True,1,Compra sem sigilo,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta,Não se aplica,36000.0,36000.0,2023-07-13T16:18:21,2023-07-13T16:18:21,2023-07-13T16:18:21,,,False,14133
98233306001102023,10260222000105-1-000064/2023,2023,64,10260222000105,,60026,MUNICIPIO DE BELO JARDIM,,M,,N,,982333,,PREFEITURA MUNICIPAL DE BELO JARDIM,,PE,,BELO JARDIM,,2601706,,00110,8,6,Dispensa,False,4,4,20,"Lei 14.133/2021, Art. 75, III, a",Dispensa de Licitação: não surgiram licitantes interessados ou não foram apresentadas propostas válidas,"Art. 75º, Inciso III, a da Lei nº 14.133 de 1º/04/2021.",58.SSaude/2023,Aquisição de materiais odontológicos para atender às demandas do Centro de Especialidades Odontológicas - CEO.,True,1,Compra sem sigilo,1,Divulgada no PNCP,2,Aviso de Contratação Direta,Dispensa Com Disputa,4763.0,4599.8,2023-07-13T16:22:58,2023-07-13T16:22:58,2023-07-13T16:22:58,2023-07-13T16:22:55,2023-07-18T07:59:59,False,14133
16019806000222023,00394452000103-1-006383/2023,2023,6383,00394452000103,,44611,COMANDO DO EXERCITO,,F,,E,,160198,,7.DEPOSITO DE SUPRIMENTO,,PE,,RECIFE,,2611606,,00022,8,6,Dispensa,False,4,4,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras",Valor total da aquisição abaixo do limite estabelecido pela legislação e necessidade de celeridade do processo.,64453002722202358,"Aquisição de óleo lubrificante para viaturas blindadas com o objetivo de assegurar um alto grau de disponibilidade das viaturas, que contribuirá com o aumento da operacionalidade das tropas apoiadas pelo 7° Depósito de Suprimento (7º D Sup).",True,1,Compra sem sigilo,1,Divulgada no PNCP,2,Aviso de Contratação Direta,Dispensa Com Disputa,20024.54,10004.4,2023-07-13T10:17:12,2023-07-13T10:17:12,2023-07-13T10:17:12,2023-07-13T10:17:11,2023-07-20T07:59:59,False,14133
16022506000332023,00394452000103-1-006442/2023,2023,6442,00394452000103,,44611,COMANDO DO EXERCITO,,F,,E,,160225,,BASE ADMINISTRATIVA DO CURADO - PE,,PE,,RECIFE,,2611606,,00033,8,6,Dispensa,False,4,4,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras",Por não existe os itens em pregão vigente e por ser mais vantajoso para administração.,64151004402202337,"Máq., ferramentas e utensílios de oficina",True,1,Compra sem sigilo,1,Divulgada no PNCP,2,Aviso de Contratação Direta,Dispensa Com Disputa,9500.0,3866.11,2023-07-13T15:43:04,2023-07-13T15:43:04,2023-07-13T15:43:04,2023-07-13T15:43:02,2023-07-18T07:59:59,False,14133
12063206000302023,00394429000100-1-000651/2023,2023,651,00394429000100,,43849,COMANDO DA AERONAUTICA,,F,,E,,120632,,GRUPAMENTO DE APOIO DE RECIFE,,PE,,RECIFE,,2611606,,00030,8,6,Dispensa,False,4,4,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras","Valor da aquisição é inferior a 57.000,00",	6723000451320235,Aquisição de material elétrico,True,1,Compra sem sigilo,1,Divulgada no PNCP,2,Aviso de Contratação Direta,Dispensa Com Disputa,4178.08,3113.84,2023-07-13T15:30:56,2023-07-13T15:30:56,2023-07-13T15:30:56,2023-07-13T15:30:54,2023-07-18T07:59:59,False,14133
78334006320202023,00394502000144-1-004816/2023,2023,4816,00394502000144,,46041,COMANDO DA MARINHA,,F,,E,,783340,,CAPITANIA DOS PORTOS NO ESTADO DE PERNAMBUCO,,PE,,RECIFE,,2611606,,32020,8,6,Dispensa,False,4,4,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras",Não há pregão vigente para os itens. Valor dentro do limite de dispensa licitação.,63038002177202338,Aquisição de quadro mural de aviso cortiça 60x90cm,False,1,Compra sem sigilo,1,Divulgada no PNCP,2,Aviso de Contratação Direta,Dispensa Com Disputa,124.0,,2023-07-13T15:27:53,2023-07-13T15:27:53,2023-07-13T15:27:53,2023-07-13T15:27:52,2023-07-18T07:59:59,False,14133
09003106000642023,24130072000111-1-000064/2023,2023,64,24130072000111,,74873,TRIBUNAL REGIONAL FEDERAL DA 5 REGIAO,,F,,J,,090031,,TRIBUNAL REGIONAL FEDERAL DA 5A.REGIAO,,PE,,RECIFE,,2611606,,00064,8,6,Dispensa,False,4,4,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras","ENQUADRAMENTO NOS TERMOS DO Art. 75º, Inciso II da Lei nº 14.133 de 1º/04/2021.",1073-74.2023,"O objeto da presente dispensa é a escolha da proposta mais vantajosa para a aquisição, por dispensa de licitação, de GÁS DE COZINHA, ABASTECIDO COM GÁS LIQUEFEITO DE PETRÓLEO (GLP) ACONDICIONADO EM BOTIJÕES DE 13 KG, conforme condições, quantidades e exigências estabelecidas neste Aviso de Contratação Direta e seus anexos.",True,1,Compra sem sigilo,1,Divulgada no PNCP,2,Aviso de Contratação Direta,Dispensa Com Disputa,601.32,600.0,2023-07-13T12:37:12,2023-07-13T12:37:12,2023-07-13T12:37:12,2023-07-13T12:37:11,2023-07-18T07:59:59,False,14133
16017906000232023,00394452000103-1-006399/2023,2023,6399,00394452000103,,44611,COMANDO DO EXERCITO,,F,,E,,160179,,3º CENTRO DE GEOINFORMAçãO (3ª CGEO),,PE,,OLINDA,,2609600,,00023,8,6,Dispensa,False,4,4,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras",A dispensa com o objetivo garantir a celeridade e a eficácia nas contratações públicas de menor monta.,64491.003518/2023,Contratação de empresa especializada para executar serviço de manutenção preventiva e corretiva de aparelhos de ar-condicionado.,False,1,Compra sem sigilo,1,Divulgada no PNCP,2,Aviso de Contratação Direta,Dispensa Com Disputa,24995.0,,2023-07-13T11:49:50,2023-07-13T11:49:50,2023-07-13T11:49:50,2023-07-13T11:49:48,2023-07-19T08:59:59,False,14133
12063206000292023,00394429000100-1-000647/2023,2023,647,00394429000100,,43849,COMANDO DA AERONAUTICA,,F,,E,,120632,,GRUPAMENTO DE APOIO DE RECIFE,,PE,,RECIFE,,2611606,,00029,8,6,Dispensa,False,4,4,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras","Valor da aquisição inferior a 57.000,00",67230004507202302,Aquisição de bobina plástica adesivo,True,1,Compra sem sigilo,1,Divulgada no PNCP,2,Aviso de Contratação Direta,Dispensa Com Disputa,956.0,913.3,2023-07-13T11:33:28,2023-07-13T11:33:28,2023-07-13T11:33:28,2023-07-13T11:33:27,2023-07-18T07:59:59,False,14133
15316506001022023,24416174000106-1-000071/2023,2023,71,24416174000106,,75030,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,,F,,E,,153165,,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,,PE,,RECIFE,,2611606,,00102,8,6,Dispensa,False,4,4,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras","O somatório das despesas não ultrapassa o limite do art.75, II, Lei nº 14.133/21, conforme despacho 35948/2023 SIPAC(Doc.6)",23082015771202339,Aquisição de bebedouros para o Departamento de Pesca e Aquicultura – Depaq da Universidade Federal Rural de Pernambuco – UFRPE,True,1,Compra sem sigilo,1,Divulgada no PNCP,2,Aviso de Contratação Direta,Dispensa Com Disputa,3495.56,2694.32,2023-07-13T11:27:37,2023-07-13T11:27:37,2023-07-13T11:27:37,2023-07-13T11:27:36,2023-07-19T07:59:59,False,14133
09003106000632023,24130072000111-1-000063/2023,2023,63,24130072000111,,74873,TRIBUNAL REGIONAL FEDERAL DA 5 REGIAO,,F,,J,,090031,,TRIBUNAL REGIONAL FEDERAL DA 5A.REGIAO,,PE,,RECIFE,,2611606,,00063,8,6,Dispensa,False,4,4,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras","ENQUADRAMENTO NOS TERMOS DO Art. 75º, Inciso II da Lei nº 14.133 de 1º/04/2021. ",8078-50.2023,"O objeto da presente dispensa é a escolha da proposta mais vantajosa para a aquisição, por dispensa de licitação, de MATERIAIS DE LIMPEZA (ÁGUA SANITÁRIA E SABÃO DE COCO), conforme condições, quantidades e exigências estabelecidas neste Aviso de Contratação Direta e seus anexos.",True,1,Compra sem sigilo,1,Divulgada no PNCP,2,Aviso de Contratação Direta,Dispensa Com Disputa,364.56,242.4,2023-07-13T11:21:05,2023-07-13T11:21:05,2023-07-13T11:21:05,2023-07-13T11:21:04,2023-07-18T07:59:59,False,14133
98233306001112023,10260222000105-1-000067/2023,2023,67,10260222000105,,60026,MUNICIPIO DE BELO JARDIM,,M,,N,,982333,,PREFEITURA MUNICIPAL DE BELO JARDIM,,PE,,BELO JARDIM,,2601706,,00111,8,6,Dispensa,False,5,5,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras","Conforme supracitado no Objeto, e descrito no Termo de Referência.",79 - Sec. Cultura,"Serviços de Locação de Radiocomunicadores para utilização pela equipe de produção da 54a Festa das Marocas, a ser realizada no município de Belo Jardim/PE, conforme Documento Oficial de Demanda nº 134, e Termo de Referência.",True,1,Compra sem sigilo,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta,Não se aplica,1400.0,1400.0,2023-07-13T17:52:40,2023-07-13T17:52:40,2023-07-13T17:52:40,,,False,14133
98233306001122023,10260222000105-1-000069/2023,2023,69,10260222000105,,60026,MUNICIPIO DE BELO JARDIM,,M,,N,,982333,,PREFEITURA MUNICIPAL DE BELO JARDIM,,PE,,BELO JARDIM,,2601706,,00112,8,6,Dispensa,False,5,5,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras","Conforme supracitado no Objeto, e descrito no Termo de Referência.",81 - Sec. Cultura,"Locação de Extintores de Incêndio para atender as necessidades de contribuindo com a segurança e prevenção de possíveis Incêndios nas mediações, durante a realização da 54a Festa das Marocas, a ser realizada no período de 14 a 18 de julho de 2023, e de acordo com as exigências do Corpo de Bombeiros Militar de Pernambuco no que diz sobre controle e combate contra incêndio.",True,1,Compra sem sigilo,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta,Não se aplica,1500.0,1500.0,2023-07-13T20:07:45,2023-07-13T20:07:45,2023-07-13T20:07:45,,,False,14133
09000906000512023,00508903000188-1-000641/2023,2023,641,00508903000188,,87693,JUSTICA FEDERAL DE PRIMEIRA INSTANCIA,,F,,J,,090009,,JUSTICA FEDERAL DE 1A. INSTANCIA - PE,,PE,,RECIFE,,2611606,,00051,8,6,Dispensa,False,4,4,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras",Justifica-se a aquisição por dispensa de licitação por ser um procedimento mais rápido e o preço se enquadra no Art. 75,0003607-43.2023.4,"Aquisição de sabonete líquido, conforme condições, quantidades e exigências estabelecidas neste Aviso de Contratação Direta e seus anexos. Complementação da especificação: Aviso de dispensa de licitação nº 51/2023 JFPE",True,1,Compra sem sigilo,1,Divulgada no PNCP,2,Aviso de Contratação Direta,Dispensa Com Disputa,53680.0,24000.0,2023-07-14T11:38:42,2023-07-14T11:38:42,2023-07-14T11:38:42,2023-07-14T11:38:41,2023-07-19T07:59:59,False,14133
